image_name,data_name,obj_id,pose_id,pose_1,pose_2,pose_3,pose_4,pose_5,pose_6,move_1,move_2,move_3,move_4,move_5,move_6
frame_15_0.png,frame_15,1,16,0.0,-0.19977452542835028,0.0,0.0,0.0,-19.88114217683799,1.7306024170906187,0.0,0.0,0.0,0.0,2.6037533423749695
frame_16_0.png,frame_16,1,17,0.0,-2.435479832895606,0.0,0.0,0.0,-19.873681096015964,3.235044771703055,0.0,0.0,0.0,0.0,0.26026076574960566
frame_17_0.png,frame_17,1,18,0.0,-0.47254950449364896,0.0,0.0,0.0,-19.87287189142294,-3.7142693338711457,0.0,0.0,0.0,0.0,-2.237406870917199
frame_18_0.png,frame_18,1,19,0.0,-1.2222195487419887,0.0,0.0,0.0,-19.867044140803188,-3.209986596572257,0.0,0.0,0.0,0.0,-3.4748183159630663
frame_19_0.png,frame_19,1,20,0.0,-3.166188897784327,0.0,0.0,0.0,-19.85628378965275,4.355150013306686,0.0,0.0,0.0,0.0,-1.0038049822583996
frame_20_0.png,frame_20,1,21,0.0,-0.18027930956200322,0.0,0.0,0.0,-19.828507355692224,-0.5383402184976971,0.0,0.0,0.0,0.0,-0.49814405563225694
frame_21_0.png,frame_21,1,22,0.0,-1.5235362417134488,0.0,0.0,0.0,-19.82830728322069,1.5587919780846695,0.0,0.0,0.0,0.0,0.8116682323979543
frame_22_0.png,frame_22,1,23,0.0,-3.945248730553944,0.0,0.0,0.0,-19.823818010111225,2.856259967450665,0.0,0.0,0.0,0.0,0.3066027017658115
frame_23_0.png,frame_23,1,24,0.0,-1.3697082487289052,0.0,0.0,0.0,-19.8002745547288,1.9508984889614114,0.0,0.0,0.0,0.0,-0.3885767889303775
frame_24_0.png,frame_24,1,25,0.0,-3.5277768921745265,0.0,0.0,0.0,-19.794231401156345,-2.590178957398556,0.0,0.0,0.0,0.0,2.4602263034677163
frame_25_0.png,frame_25,1,26,0.0,-2.5572759880173335,0.0,0.0,0.0,-19.785771805256722,-3.3982358556998378,0.0,0.0,0.0,0.0,-2.694291295187573
frame_26_0.png,frame_26,1,27,0.0,-0.4300536478033332,0.0,0.0,0.0,-19.784534764570246,2.351439326091657,0.0,0.0,0.0,0.0,3.93126703898252
frame_27_0.png,frame_27,1,28,0.0,-1.862316147254047,0.0,0.0,0.0,-19.781241231194016,0.7756387390670128,0.0,0.0,0.0,0.0,-2.624952186458355
frame_28_0.png,frame_28,1,29,0.0,-2.802114491271451,0.0,0.0,0.0,-19.76932332883048,-1.0305355756547696,0.0,0.0,0.0,0.0,0.44405613031692504
frame_29_0.png,frame_29,1,30,0.0,-3.9116491974116228,0.0,0.0,0.0,-19.75987715912776,1.1634826864167613,0.0,0.0,0.0,0.0,3.5907013686599223
frame_30_0.png,frame_30,1,31,0.0,-1.319949059530808,0.0,0.0,0.0,-19.75742427445718,-1.9149010135148608,0.0,0.0,0.0,0.0,-1.787000033793726
frame_31_0.png,frame_31,1,32,0.0,-3.7709423919469414,0.0,0.0,0.0,-19.756032170476182,-0.23200149873175135,0.0,0.0,0.0,0.0,-2.758313676326752
frame_32_0.png,frame_32,1,33,0.0,-1.8305927347883308,0.0,0.0,0.0,-19.740890062842098,2.7388081772886985,0.0,0.0,0.0,0.0,-3.1605424424561317
frame_33_0.png,frame_33,1,34,0.0,-3.796109345612714,0.0,0.0,0.0,-19.738975009540106,-0.48650240188220195,0.0,0.0,0.0,0.0,-3.3475149144907874
frame_34_0.png,frame_34,1,35,0.0,-1.6087109273309927,0.0,0.0,0.0,-19.73672592447941,-4.08712848225281,0.0,0.0,0.0,0.0,-3.715165941658089
frame_35_0.png,frame_35,1,36,0.0,-0.13772919620099566,0.0,0.0,0.0,-19.721024798514847,0.31254492190024585,0.0,0.0,0.0,0.0,-3.168414430119448
frame_36_0.png,frame_36,1,37,0.0,-2.919432038876155,0.0,0.0,0.0,-19.716557067208548,-0.7456001183457142,0.0,0.0,0.0,0.0,1.172670416666878
frame_37_0.png,frame_37,1,38,0.0,-1.040024264714471,0.0,0.0,0.0,-19.690521027563868,1.3677814088828621,0.0,0.0,0.0,0.0,0.579013900859902
frame_38_0.png,frame_38,1,39,0.0,-1.3562814401142878,0.0,0.0,0.0,-19.68769334083469,1.359388575776781,0.0,0.0,0.0,0.0,-4.861390929049781
frame_39_0.png,frame_39,1,40,0.0,-1.1800072358546316,0.0,0.0,0.0,-19.676247457234616,0.44090370603344553,0.0,0.0,0.0,0.0,2.908792133223322
frame_40_0.png,frame_40,1,41,0.0,-1.984168241217188,0.0,0.0,0.0,-19.667453590425218,1.8481178158577185,0.0,0.0,0.0,0.0,2.3713216336474465
frame_41_0.png,frame_41,1,42,0.0,-3.0937359808974807,0.0,0.0,0.0,-19.665986100621396,3.9253422188539977,0.0,0.0,0.0,0.0,-0.050659919242049156
frame_42_0.png,frame_42,1,43,0.0,-3.3936815682613437,0.0,0.0,0.0,-19.65484104240683,-1.568684231993509,0.0,0.0,0.0,0.0,-1.474989544141624
frame_43_0.png,frame_43,1,44,0.0,-1.5425116296687067,0.0,0.0,0.0,-19.641728103831525,3.2434926306379372,0.0,0.0,0.0,0.0,1.338658078409054
frame_44_0.png,frame_44,1,45,0.0,-2.429829817953639,0.0,0.0,0.0,-19.637616795362703,-0.8013086039287467,0.0,0.0,0.0,0.0,-4.735248083957153
frame_45_0.png,frame_45,1,46,0.0,-0.2628363379285963,0.0,0.0,0.0,-19.632699113514704,2.4633999261144446,0.0,0.0,0.0,0.0,-0.35867927200861516
frame_46_0.png,frame_46,1,47,0.0,-3.7172477298047393,0.0,0.0,0.0,-19.623938095102552,2.2010714261391415,0.0,0.0,0.0,0.0,-4.274819215580326
frame_47_0.png,frame_47,1,48,0.0,-2.0670348558712357,0.0,0.0,0.0,-19.59528900041959,0.6030365375213664,0.0,0.0,0.0,0.0,2.051914067455484
frame_48_0.png,frame_48,1,49,0.0,-1.354414700104917,0.0,0.0,0.0,-19.576230721204972,3.197052408789254,0.0,0.0,0.0,0.0,-0.4980702871386766
frame_49_0.png,frame_49,1,50,0.0,-2.2283394728558132,0.0,0.0,0.0,-19.572997227624278,-2.8924953767373065,0.0,0.0,0.0,0.0,-0.3271135320365248
frame_50_0.png,frame_50,1,51,0.0,-0.30126251657143666,0.0,0.0,0.0,-19.571590784855537,2.913934097422415,0.0,0.0,0.0,0.0,-4.84117178608124
frame_51_0.png,frame_51,1,52,0.0,-2.551848738615827,0.0,0.0,0.0,-19.550695157190688,4.582497282985853,0.0,0.0,0.0,0.0,2.328127532500136
frame_52_0.png,frame_52,1,53,0.0,-2.8133298712527095,0.0,0.0,0.0,-19.5433826994932,0.5243293386916124,0.0,0.0,0.0,0.0,-2.6047560624504964
frame_53_0.png,frame_53,1,54,0.0,-3.7142523137141814,0.0,0.0,0.0,-19.53171973316121,4.621797194988978,0.0,0.0,0.0,0.0,1.555230538560255
frame_54_0.png,frame_54,1,55,0.0,-0.5274217231060723,0.0,0.0,0.0,-19.518946746818692,1.6701013119631067,0.0,0.0,0.0,0.0,3.724130655824225
frame_55_0.png,frame_55,1,56,0.0,-1.3201750685350961,0.0,0.0,0.0,-19.51102272074762,4.975201164109064,0.0,0.0,0.0,0.0,1.210700159771413
frame_56_0.png,frame_56,1,57,0.0,-3.909323108518483,0.0,0.0,0.0,-19.495935006730903,4.087508234948027,0.0,0.0,0.0,0.0,2.929849843185327
frame_57_0.png,frame_57,1,58,0.0,-2.7198300538897877,0.0,0.0,0.0,-19.49590691709578,-2.8571118823376453,0.0,0.0,0.0,0.0,-2.068296467095977
frame_58_0.png,frame_58,1,59,0.0,-0.7986913357207879,0.0,0.0,0.0,-19.483396139445944,4.519123419081511,0.0,0.0,0.0,0.0,-1.7223142745292916
frame_59_0.png,frame_59,1,60,0.0,-0.8249208007958617,0.0,0.0,0.0,-19.469378286429027,-0.06390373578547504,0.0,0.0,0.0,0.0,4.824623189815592
frame_60_0.png,frame_60,1,61,0.0,-1.9954286099525294,0.0,0.0,0.0,-19.46808837472706,0.32562167877208026,0.0,0.0,0.0,0.0,3.664867978088112
frame_61_0.png,frame_61,1,62,0.0,-0.7658091795898208,0.0,0.0,0.0,-19.467168898990778,0.1672544012564643,0.0,0.0,0.0,0.0,3.3160079094951445
frame_62_0.png,frame_62,1,63,0.0,-1.5473764133092618,0.0,0.0,0.0,-19.46423290859947,0.8597130383587768,0.0,0.0,0.0,0.0,0.03167216607653245
frame_63_0.png,frame_63,1,64,0.0,-3.855698070177291,0.0,0.0,0.0,-19.46267611780727,-0.7548453686542551,0.0,0.0,0.0,0.0,0.6015105291921854
frame_64_0.png,frame_64,1,65,0.0,-0.5346895560637503,0.0,0.0,0.0,-19.448291489683996,0.7915347680701368,0.0,0.0,0.0,0.0,-1.4950159578204154
frame_65_0.png,frame_65,1,66,0.0,-3.891742888830136,0.0,0.0,0.0,-19.418128835788345,-0.8845258345967641,0.0,0.0,0.0,0.0,4.388980768559558
frame_66_0.png,frame_66,1,67,0.0,-3.8322687119737395,0.0,0.0,0.0,-19.41514258268424,1.1408578357330876,0.0,0.0,0.0,0.0,0.7546189552035312
frame_67_0.png,frame_67,1,68,0.0,-3.4128812732945866,0.0,0.0,0.0,-19.405212105953403,2.918590116414237,0.0,0.0,0.0,0.0,-4.805808098905043
frame_68_0.png,frame_68,1,69,0.0,-1.8603741347872464,0.0,0.0,0.0,-19.402614780486992,-0.3943555425040577,0.0,0.0,0.0,0.0,2.7714355654894374
frame_69_0.png,frame_69,1,70,0.0,-2.8526071923363423,0.0,0.0,0.0,-19.386348279223455,3.7515668708125407,0.0,0.0,0.0,0.0,4.202938145937122
frame_70_0.png,frame_70,1,71,0.0,-0.06753513771602337,0.0,0.0,0.0,-19.38196937271399,3.8890130056807646,0.0,0.0,0.0,0.0,0.8137590903063288
frame_71_0.png,frame_71,1,72,0.0,-2.0505851600026554,0.0,0.0,0.0,-19.37464403749719,-4.04107477203649,0.0,0.0,0.0,0.0,-0.7364953391819418
frame_72_0.png,frame_72,1,73,0.0,-0.35735552230294143,0.0,0.0,0.0,-19.352295092988342,-0.9151023332320314,0.0,0.0,0.0,0.0,2.795017458339173
frame_73_0.png,frame_73,1,74,0.0,-2.4118710955147593,0.0,0.0,0.0,-19.344654603513717,-1.8897683363967674,0.0,0.0,0.0,0.0,-3.7816396116436266
frame_74_0.png,frame_74,1,75,0.0,-3.4977195949695226,0.0,0.0,0.0,-19.32794674001397,0.4335164359175261,0.0,0.0,0.0,0.0,1.1444351215760626
frame_75_0.png,frame_75,1,76,0.0,-1.764752258774926,0.0,0.0,0.0,-19.318953680265885,4.6351628487730645,0.0,0.0,0.0,0.0,0.6134654134525661
frame_76_0.png,frame_76,1,77,0.0,-1.0312719011958649,0.0,0.0,0.0,-19.317274598915482,-3.8062045669448548,0.0,0.0,0.0,0.0,4.577820473169685
frame_77_0.png,frame_77,1,78,0.0,-1.4805635421064287,0.0,0.0,0.0,-19.307593749566465,1.2998582874895281,0.0,0.0,0.0,0.0,-4.391021245477647
frame_78_0.png,frame_78,1,79,0.0,-3.7523366438216215,0.0,0.0,0.0,-19.307396301454432,-1.1836551888033595,0.0,0.0,0.0,0.0,-0.8952240053930458
frame_79_0.png,frame_79,1,80,0.0,-0.27651969555847344,0.0,0.0,0.0,-19.299148448644523,2.963953547630683,0.0,0.0,0.0,0.0,-2.7750280527814866
frame_80_0.png,frame_80,1,81,0.0,-2.453770934012375,0.0,0.0,0.0,-19.299080399502216,4.58125101781815,0.0,0.0,0.0,0.0,4.098406298553271
frame_81_0.png,frame_81,1,82,0.0,-0.573320324268082,0.0,0.0,0.0,-19.28848656458102,1.7597046913752457,0.0,0.0,0.0,0.0,-4.520778268311357
frame_82_0.png,frame_82,1,83,0.0,-3.713952474752393,0.0,0.0,0.0,-19.2833336979946,0.11635550393544314,0.0,0.0,0.0,0.0,-0.7803026790161685
frame_83_0.png,frame_83,1,84,0.0,-3.318154928002119,0.0,0.0,0.0,-19.281289050463656,0.6832254765547265,0.0,0.0,0.0,0.0,2.0460591115529247
frame_84_0.png,frame_84,1,85,0.0,-1.0104879052842382,0.0,0.0,0.0,-19.26572347098343,-0.17900685147884765,0.0,0.0,0.0,0.0,-4.217842353413655
frame_85_0.png,frame_85,1,86,0.0,-0.3400719423869787,0.0,0.0,0.0,-19.259408338054165,-0.2519497381440363,0.0,0.0,0.0,0.0,0.6829185883580884
frame_86_0.png,frame_86,1,87,0.0,-2.518148416175154,0.0,0.0,0.0,-19.25933179556003,-0.10797509489881563,0.0,0.0,0.0,0.0,-3.504113239543905
frame_87_0.png,frame_87,1,88,0.0,-1.4693558670051972,0.0,0.0,0.0,-19.254719199603947,0.12097020501922628,0.0,0.0,0.0,0.0,-0.7688481537035035
frame_88_0.png,frame_88,1,89,0.0,-1.375199619889886,0.0,0.0,0.0,-19.252776179535047,-2.7048117275325474,0.0,0.0,0.0,0.0,3.713136504104695
frame_89_0.png,frame_89,1,90,0.0,-1.4063724734372913,0.0,0.0,0.0,-19.25048184617973,1.0828185343545127,0.0,0.0,0.0,0.0,-1.7195325777624628
frame_90_0.png,frame_90,1,91,0.0,-0.7130989677434312,0.0,0.0,0.0,-19.23950136193009,-0.06478003488356165,0.0,0.0,0.0,0.0,4.192041410820654
frame_91_0.png,frame_91,1,92,0.0,-1.7863794010422005,0.0,0.0,0.0,-19.238096196853775,2.9533355401827044,0.0,0.0,0.0,0.0,-0.941763746977557
frame_92_0.png,frame_92,1,93,0.0,-0.38983774388710346,0.0,0.0,0.0,-19.218223982936408,-1.7570235901006832,0.0,0.0,0.0,0.0,-0.03156236061997131
frame_93_0.png,frame_93,1,94,0.0,-0.23413968894223514,0.0,0.0,0.0,-19.198493053692374,-0.053231385666987485,0.0,0.0,0.0,0.0,-2.0498776264072056
frame_94_0.png,frame_94,1,95,0.0,-3.9918490053146938,0.0,0.0,0.0,-19.181077173418345,-1.3858035316616943,0.0,0.0,0.0,0.0,4.342907264036291
frame_95_0.png,frame_95,1,96,0.0,-3.961463137297919,0.0,0.0,0.0,-19.171961122641285,-3.7893831583613835,0.0,0.0,0.0,0.0,0.3168045157393662
frame_96_0.png,frame_96,1,97,0.0,-3.0327748654152953,0.0,0.0,0.0,-19.171452799567092,1.7925781010987563,0.0,0.0,0.0,0.0,-4.250033466780854
frame_97_0.png,frame_97,1,98,0.0,-1.454891392443849,0.0,0.0,0.0,-19.163386203759366,-3.53536304403322,0.0,0.0,0.0,0.0,1.0291503883292763
frame_98_0.png,frame_98,1,99,0.0,-2.210551136872529,0.0,0.0,0.0,-19.162719982300707,-4.444380646467206,0.0,0.0,0.0,0.0,-0.6980663521934503
frame_99_0.png,frame_99,1,100,0.0,-3.079156082711339,0.0,0.0,0.0,-19.160436760032916,3.8811860852652416,0.0,0.0,0.0,0.0,3.019049585712763
frame_100_0.png,frame_100,1,101,0.0,-3.5707751222848763,0.0,0.0,0.0,-19.141640497732006,4.650573232500184,0.0,0.0,0.0,0.0,-0.9783267101304158
frame_101_0.png,frame_101,1,102,0.0,-3.247997548124509,0.0,0.0,0.0,-19.137696998758628,-0.7226240244647553,0.0,0.0,0.0,0.0,-0.6975167637609827
frame_102_0.png,frame_102,1,103,0.0,-3.3244308344864675,0.0,0.0,0.0,-19.1298942733072,-4.689860223160885,0.0,0.0,0.0,0.0,1.9777484652418984
frame_103_0.png,frame_103,1,104,0.0,-0.050467516845442706,0.0,0.0,0.0,-19.12508031707739,-4.422365265995975,0.0,0.0,0.0,0.0,0.4177544944279541
frame_104_0.png,frame_104,1,105,0.0,-3.6349565937055184,0.0,0.0,0.0,-19.11968736098784,-4.1266483784344725,0.0,0.0,0.0,0.0,4.496120853962619
frame_105_0.png,frame_105,1,106,0.0,-3.29447785398435,0.0,0.0,0.0,-19.11005974225604,2.051839214478531,0.0,0.0,0.0,0.0,4.418407384749546
frame_106_0.png,frame_106,1,107,0.0,-2.2708971846514387,0.0,0.0,0.0,-19.106012743677155,-4.293626507322543,0.0,0.0,0.0,0.0,-0.5849262167268243
frame_107_0.png,frame_107,1,108,0.0,-0.8462679279625376,0.0,0.0,0.0,-19.10437002800858,3.595390561250149,0.0,0.0,0.0,0.0,-3.793889909156512
frame_108_0.png,frame_108,1,109,0.0,-0.7517594815576119,0.0,0.0,0.0,-19.09490024428728,4.9198128762117,0.0,0.0,0.0,0.0,-4.678093081889358
frame_109_0.png,frame_109,1,110,0.0,-1.2183207907653446,0.0,0.0,0.0,-19.094686547578014,1.6952609389129991,0.0,0.0,0.0,0.0,1.399383043289383
frame_110_0.png,frame_110,1,111,0.0,-3.327115436908966,0.0,0.0,0.0,-19.092426910986262,1.9450701203705467,0.0,0.0,0.0,0.0,-1.185595528262966
frame_111_0.png,frame_111,1,112,0.0,-3.517934094957224,0.0,0.0,0.0,-19.083024551045263,-1.7569562462745587,0.0,0.0,0.0,0.0,4.0278002376167095
frame_112_0.png,frame_112,1,113,0.0,-0.8774829623210434,0.0,0.0,0.0,-19.08043765238918,2.683356455045317,0.0,0.0,0.0,0.0,2.8436773394055423
frame_113_0.png,frame_113,1,114,0.0,-2.9589076923585496,0.0,0.0,0.0,-19.071020280888426,3.41607190519295,0.0,0.0,0.0,0.0,-2.307092082038288
frame_114_0.png,frame_114,1,115,0.0,-0.292445712068226,0.0,0.0,0.0,-19.06651837354363,-2.3874960202090536,0.0,0.0,0.0,0.0,1.7995164585014378
frame_115_0.png,frame_115,1,116,0.0,-2.1550074337746263,0.0,0.0,0.0,-19.033856532618913,-1.365621213368609,0.0,0.0,0.0,0.0,3.4376604736262992
frame_116_0.png,frame_116,1,117,0.0,-0.5789089953703175,0.0,0.0,0.0,-19.032147492823633,-3.312898820263248,0.0,0.0,0.0,0.0,-4.34396956691398
frame_117_0.png,frame_117,1,118,0.0,-0.7484262139271163,0.0,0.0,0.0,-19.01282260095342,3.047566741564692,0.0,0.0,0.0,0.0,0.25343053173877017
frame_118_0.png,frame_118,1,119,0.0,-2.771961254801593,0.0,0.0,0.0,-19.009089486481805,-4.94930387634818,0.0,0.0,0.0,0.0,4.165442561304815
frame_119_0.png,frame_119,1,120,0.0,-1.09814937038926,0.0,0.0,0.0,-18.992608685749204,-2.7862779826673956,0.0,0.0,0.0,0.0,0.39435476300229766
frame_120_0.png,frame_120,1,121,0.0,-1.0060909526744513,0.0,0.0,0.0,-18.9914904293884,2.097363854787618,0.0,0.0,0.0,0.0,1.9185863222123878
frame_121_0.png,frame_121,1,122,0.0,-3.7126193438434143,0.0,0.0,0.0,-18.98301566754892,1.3472139857389975,0.0,0.0,0.0,0.0,-0.7987351937609493
frame_122_0.png,frame_122,1,123,0.0,-1.2605067983505815,0.0,0.0,0.0,-18.977366016126233,3.9565367043029562,0.0,0.0,0.0,0.0,-1.0646321027477281
frame_123_0.png,frame_123,1,124,0.0,-2.2013547349738287,0.0,0.0,0.0,-18.975104336134514,4.90089891311519,0.0,0.0,0.0,0.0,-0.2995643359042539
frame_124_0.png,frame_124,1,125,0.0,-3.5335016181113357,0.0,0.0,0.0,-18.941340049645923,4.727815282886054,0.0,0.0,0.0,0.0,-4.031226141738069
frame_125_0.png,frame_125,1,126,0.0,-0.48154957666400655,0.0,0.0,0.0,-18.917344691208562,-3.3558484082880558,0.0,0.0,0.0,0.0,-3.6956199782969605
frame_126_0.png,frame_126,1,127,0.0,-0.6780199286502961,0.0,0.0,0.0,-18.90935649396622,0.7608455412290613,0.0,0.0,0.0,0.0,4.3868626200589365
frame_127_0.png,frame_127,1,128,0.0,-0.5717491658439213,0.0,0.0,0.0,-18.90857063667805,3.1148623824092603,0.0,0.0,0.0,0.0,-4.590094699183835
frame_128_0.png,frame_128,1,129,0.0,-1.272356076205329,0.0,0.0,0.0,-18.88919342824814,-3.0974115090403824,0.0,0.0,0.0,0.0,-0.40501575371245124
frame_129_0.png,frame_129,1,130,0.0,-1.2261034953613459,0.0,0.0,0.0,-18.88748902638804,2.5378622724302504,0.0,0.0,0.0,0.0,-1.614717134805427
frame_130_0.png,frame_130,1,131,0.0,-1.1590460275359624,0.0,0.0,0.0,-18.860431027889547,1.911454994980427,0.0,0.0,0.0,0.0,-3.757152614147282
frame_131_0.png,frame_131,1,132,0.0,-0.8470551928603625,0.0,0.0,0.0,-18.846630628252413,-3.2922193629419834,0.0,0.0,0.0,0.0,-4.263567005887566
frame_132_0.png,frame_132,1,133,0.0,-1.7794501481244,0.0,0.0,0.0,-18.83788308799499,3.770324831076639,0.0,0.0,0.0,0.0,3.8161437231108097
frame_133_0.png,frame_133,1,134,0.0,-2.75067438459716,0.0,0.0,0.0,-18.83419818505628,0.03232506460997797,0.0,0.0,0.0,0.0,3.379523114894992
frame_134_0.png,frame_134,1,135,0.0,-1.705491707295435,0.0,0.0,0.0,-18.832742122206255,4.521189424145651,0.0,0.0,0.0,0.0,-4.485442194733826
frame_135_0.png,frame_135,1,136,0.0,-0.14720654812150302,0.0,0.0,0.0,-18.82344918403735,-2.383192276184669,0.0,0.0,0.0,0.0,4.529648115396911
frame_136_0.png,frame_136,1,137,0.0,-3.0709591202567483,0.0,0.0,0.0,-18.81774999410014,1.81158089368909,0.0,0.0,0.0,0.0,3.629629549168688
frame_137_0.png,frame_137,1,138,0.0,-1.7207234305562165,0.0,0.0,0.0,-18.81501311348866,3.808780225750544,0.0,0.0,0.0,0.0,-4.9956045875680495
frame_138_0.png,frame_138,1,139,0.0,-3.8941668345890847,0.0,0.0,0.0,-18.802282554365334,-0.7712727046807792,0.0,0.0,0.0,0.0,-4.385104253984485
frame_139_0.png,frame_139,1,140,0.0,-1.9860393963260172,0.0,0.0,0.0,-18.795429885285238,2.115393839702783,0.0,0.0,0.0,0.0,0.948822317440353
frame_140_0.png,frame_140,1,141,0.0,-1.7204639375069597,0.0,0.0,0.0,-18.76823486870741,0.41715042067415453,0.0,0.0,0.0,0.0,-0.5566985666832949
frame_141_0.png,frame_141,1,142,0.0,-1.7354575344441692,0.0,0.0,0.0,-18.76800584633692,-3.780172055197374,0.0,0.0,0.0,0.0,4.638629526955439
frame_142_0.png,frame_142,1,143,0.0,-3.2399237613465055,0.0,0.0,0.0,-18.76682343873931,2.519558499354835,0.0,0.0,0.0,0.0,-4.196619730953895
frame_143_0.png,frame_143,1,144,0.0,-0.13836050301706715,0.0,0.0,0.0,-18.7536313808955,2.9911803234255196,0.0,0.0,0.0,0.0,2.654022602676853
frame_144_0.png,frame_144,1,145,0.0,-0.31489442672604673,0.0,0.0,0.0,-18.75145271244658,-3.3923924131735497,0.0,0.0,0.0,0.0,4.805819353681842
frame_145_0.png,frame_145,1,146,0.0,-2.3834305637438105,0.0,0.0,0.0,-18.744379417136294,3.5646787352718476,0.0,0.0,0.0,0.0,1.7940989916039007
frame_146_0.png,frame_146,1,147,0.0,-3.932814419441636,0.0,0.0,0.0,-18.737199143554953,0.22363614519817965,0.0,0.0,0.0,0.0,3.3255396603264575
frame_147_0.png,frame_147,1,148,0.0,-3.689391927186532,0.0,0.0,0.0,-18.731456411771894,-2.974735933024327,0.0,0.0,0.0,0.0,2.1909670582833907
frame_148_0.png,frame_148,1,149,0.0,-3.466640102259448,0.0,0.0,0.0,-18.720448208742575,4.592754463895602,0.0,0.0,0.0,0.0,2.263923682013831
frame_149_0.png,frame_149,1,150,0.0,-1.4116387468374962,0.0,0.0,0.0,-18.71495379462351,-4.519372899713659,0.0,0.0,0.0,0.0,-4.592991552872084
frame_150_0.png,frame_150,1,151,0.0,-2.493436072773108,0.0,0.0,0.0,-18.713685119021562,0.6641437504259704,0.0,0.0,0.0,0.0,-4.86578005809141
frame_151_0.png,frame_151,1,152,0.0,-1.040031559532176,0.0,0.0,0.0,-18.71124135797603,3.6498867865933904,0.0,0.0,0.0,0.0,-2.5621086948055787
frame_152_0.png,frame_152,1,153,0.0,-0.8955083616241217,0.0,0.0,0.0,-18.709061740059262,0.5750225362359194,0.0,0.0,0.0,0.0,-2.4378074987241147
frame_153_0.png,frame_153,1,154,0.0,-1.148975954307704,0.0,0.0,0.0,-18.68264985750701,2.5743770425326575,0.0,0.0,0.0,0.0,-4.738458641924579
frame_154_0.png,frame_154,1,155,0.0,-3.540087404847225,0.0,0.0,0.0,-18.68219672308878,-0.5214371484947078,0.0,0.0,0.0,0.0,-3.599209672609149
frame_155_0.png,frame_155,1,156,0.0,-0.42507231000925616,0.0,0.0,0.0,-18.678456945447138,3.2113419284264086,0.0,0.0,0.0,0.0,4.888630385566691
frame_156_0.png,frame_156,1,157,0.0,-0.02706548287030186,0.0,0.0,0.0,-18.665371549748812,0.2167678523025165,0.0,0.0,0.0,0.0,1.6954967678663802
frame_157_0.png,frame_157,1,158,0.0,-3.3588579461013977,0.0,0.0,0.0,-18.66426577953039,1.429802706572949,0.0,0.0,0.0,0.0,-1.6654073611878548
frame_158_0.png,frame_158,1,159,0.0,-1.4676954794120922,0.0,0.0,0.0,-18.623374792181934,-1.3587466053551616,0.0,0.0,0.0,0.0,-4.801770994295998
